1529374203.17098,Trading not profitable,0,15.0,41.51311526,41.51311526,0,14.96,6.1e-07,6.4e-07
1529374262.152497,Trading not profitable,0,15.0,41.51311526,41.51311526,0,14.96,6.1e-07,6.4e-07
1529374322.920886,Trading not profitable,0,15.0,41.51311526,41.51311526,0,14.96,6.1e-07,6.4e-07
1529374382.54237,Trading not profitable,0,15.0,41.51311526,41.51311526,14.95,0,6.1e-07,6.4e-07
1529374442.66626,Trading not profitable,0,15.0,41.51311526,41.51311526,14.96,0,6.1e-07,6.4e-07
1529374501.957052,Trading not profitable,0,15.0,41.51311526,41.51311526,14.97,0,6.1e-07,6.4e-07
1529374562.022577,Trading not profitable,0,15.0,41.51311526,41.51311526,14.97,0,6.1e-07,6.4e-07
1529374622.136675,Trading not profitable,0,15.0,41.51311526,41.51311526,14.97,0,6.1e-07,6.4e-07
1529374682.197679,Trading not profitable,0,15.0,41.51311526,41.51311526,14.97,0,6.1e-07,6.4e-07
1529374742.492274,Trading not profitable,0,15.0,41.51311526,41.51311526,14.96,0,6.1e-07,6.4e-07
1529374802.537503,Trading not profitable,0,15.0,41.51311526,41.51311526,14.96,0,6.1e-07,6.4e-07
1529374862.811887,Trading not profitable,0,15.0,41.51311526,41.51311526,0,14.95,6.1e-07,6.4e-07
1529374922.898189,Trading not profitable,0,15.0,41.51311526,41.51311526,14.96,0,6.1e-07,6.4e-07
1529374981.912818,Trading not profitable,0,15.0,41.51311526,41.51311526,14.97,0,6.1e-07,6.4e-07
1529375042.004994,Trading not profitable,0,15.0,41.51311526,41.51311526,14.97,0,6.1e-07,6.4e-07
1529375101.91618,Trading not profitable,0,15.0,41.51311526,41.51311526,0,14.96,6.1e-07,6.4e-07
1529375161.938261,Trading not profitable,0,15.0,41.51311526,41.51311526,0,14.96,6.1e-07,6.4e-07
1529375221.938157,Trading not profitable,0,15.0,41.51311526,41.51311526,14.96,0,6.1e-07,6.4e-07
1529375282.150473,Trading not profitable,0,15.0,41.51311526,41.51311526,14.95,0,6.1e-07,6.4e-07
1529375342.628978,Trading not profitable,0,15.0,41.51311526,41.51311526,0,14.96,6.1e-07,6.4e-07
1529375402.950981,Trading not profitable,0,15.0,41.51311526,41.51311526,14.96,0,6.1e-07,6.4e-07
1529375461.99558,Trading not profitable,0,15.0,41.51311526,41.51311526,14.96,0,6.1e-07,6.4e-07
1529375522.664239,Trading not profitable,0,15.0,41.51311526,41.51311526,14.96,0,6.1e-07,6.4e-07
1529375582.639756,Trading not profitable,0,15.0,41.51311526,41.51311526,14.96,0,6.1e-07,6.4e-07
1529375642.61319,Trading not profitable,0,15.0,41.51311526,41.51311526,0,14.96,6.1e-07,6.4e-07
1529375702.88487,Trading not profitable,0,15.0,41.51311526,41.51311526,14.96,0,6.1e-07,6.4e-07
1529375761.923627,Trading not profitable,0,15.0,41.51311526,41.51311526,14.96,0,6.1e-07,6.4e-07
1529375821.889938,Trading not profitable,0,15.0,41.51311526,41.51311526,0,14.97,6.1e-07,6.4e-07
1529375882.149121,Trading not profitable,0,15.0,41.51311526,41.51311526,0,14.96,6.1e-07,6.4e-07
1529375942.443389,Trading not profitable,0,15.0,41.51311526,41.51311526,0,14.95,6.1e-07,6.4e-07
1529376002.478783,Trading not profitable,0,15.0,41.51311526,41.51311526,0,14.96,6.1e-07,6.4e-07
1529376062.465525,Trading not profitable,0,15.0,41.51311526,41.51311526,0,14.96,6.1e-07,6.4e-07
1529376122.261121,Trading not profitable,0,15.0,41.51311526,41.51311526,14.96,0,6.1e-07,6.4e-07
1529376182.2832,Trading not profitable,0,15.0,41.51311526,41.51311526,14.96,0,6.1e-07,6.4e-07
1529376242.667423,Trading not profitable,0,15.0,41.51311526,41.51311526,14.96,0,6.1e-07,6.4e-07
1529376302.526114,Trading not profitable,0,15.0,41.51311526,41.51311526,14.97,0,6.1e-07,6.4e-07
1529376362.687952,Trading not profitable,0,15.0,41.51311526,41.51311526,14.97,0,6.1e-07,6.4e-07
1529376422.68545,Trading not profitable,0,15.0,41.51311526,41.51311526,14.97,0,6.1e-07,6.4e-07
